param_value,n_nodes,run_id,tau,alpha
50,60,40,271118,0.0
50,60,41,288658,0.0
50,60,42,278996,0.0
50,60,43,373314,0.0
50,60,44,418729,0.0
50,60,45,321089,0.0
50,60,46,329811,0.0
50,60,47,313974,0.0
50,60,48,199687,0.0
50,60,49,227823,0.0
50,60,50,304863,0.0
50,60,51,259332,0.0
50,60,52,308308,0.0
50,60,53,349493,0.0
50,60,54,394610,0.0
50,60,55,301092,0.0
50,60,56,221282,0.0
50,60,57,288500,0.0
50,60,58,361323,0.0
50,60,59,298570,0.0
50,60,60,249272,0.0
50,60,61,286968,0.0
50,60,62,353833,0.0
50,60,63,273296,0.0
50,60,64,379932,0.0
50,60,65,364683,0.0
50,60,66,313441,0.0
50,60,67,369083,0.0
50,60,68,366686,0.0
50,60,69,391432,0.0
50,60,70,283104,0.0
50,60,71,200897,0.0
50,60,72,343971,0.0
50,60,73,229219,0.0
50,60,74,404495,0.0
50,60,75,341297,0.0
50,60,76,251445,0.0
50,60,77,242855,0.0
50,60,78,385071,0.0
50,60,79,293509,0.0
50,60,80,227833,0.0
50,60,81,270419,0.0
50,60,82,377235,0.0
50,60,83,253766,0.0
50,60,84,277720,0.0
50,60,85,232451,0.0
50,60,86,371074,0.0
50,60,87,348452,0.0
50,60,88,265887,0.0
50,60,89,256567,0.0
50,60,90,296685,0.0
50,60,91,262289,0.0
50,60,92,313179,0.0
50,60,93,321933,0.0
50,60,94,347536,0.0
50,60,95,275269,0.0
50,60,96,355200,0.0
50,60,97,372630,0.0
50,60,98,376286,0.0
50,60,99,259683,0.0
50,60,100,278944,0.0
50,60,101,324705,0.0
50,60,102,391801,0.0
50,60,103,339530,0.0
50,60,104,305085,0.0
50,60,105,328185,0.0
50,60,106,266943,0.0
50,60,107,388777,0.0
50,60,108,297687,0.0
50,60,109,329499,0.0
50,60,110,261501,0.0
50,60,111,302967,0.0
50,60,112,357908,0.0
50,60,113,345487,0.0
50,60,114,291040,0.0
50,60,115,354660,0.0
50,60,116,286279,0.0
50,60,117,334658,0.0
50,60,118,256184,0.0
50,60,119,283679,0.0
50,60,120,317536,0.0
50,60,121,361171,0.0
50,60,122,334772,0.0
50,60,123,240556,0.0
50,60,124,289184,0.0
50,60,125,329910,0.0
50,60,126,367343,0.0
50,60,127,287536,0.0
50,60,128,300162,0.0
50,60,129,290880,0.0
50,60,130,352785,0.0
50,60,131,350029,0.0
50,60,132,243924,0.0
50,60,133,220156,0.0
50,60,134,307365,0.0
50,60,135,390901,0.0
50,60,136,321555,0.0
50,60,137,243711,0.0
50,60,138,254942,0.0
50,60,139,280832,0.0
50,60,140,300126,0.0
50,60,141,266567,0.0
50,60,142,318132,0.0
50,60,143,253565,0.0
50,60,144,268079,0.0
50,60,145,196669,0.0
50,60,146,265776,0.0
50,60,147,272377,0.0
50,60,148,324410,0.0
50,60,149,371824,0.0
100,60,0,1265233,0.0
100,60,1,1217591,0.0
100,60,2,823811,0.0
100,60,3,1291656,0.0
100,60,4,1519152,0.0
100,60,5,1186491,0.0
100,60,6,1175200,0.0
100,60,7,1222496,0.0
100,60,8,1164837,0.0
100,60,9,1630061,0.0
100,60,10,1204215,0.0
100,60,11,1275153,0.0
100,60,12,1151625,0.0
100,60,13,1098071,0.0
100,60,14,1235563,0.0
100,60,15,929422,0.0
100,60,16,1218842,0.0
100,60,17,1477305,0.0
100,60,18,1223731,0.0
100,60,19,992232,0.0
100,60,20,880709,0.0
100,60,21,1082919,0.0
100,60,22,1073182,0.0
100,60,23,956625,0.0
100,60,24,1466302,0.0
100,60,25,1208509,0.0
100,60,26,1128323,0.0
100,60,27,1086281,0.0
100,60,28,1423388,0.0
100,60,29,1405233,0.0
100,60,30,927085,0.0
100,60,31,887975,0.0
100,60,32,1450773,0.0
100,60,33,1463873,0.0
100,60,34,887134,0.0
100,60,35,1387566,0.0
100,60,36,1308149,0.0
100,60,37,1139647,0.0
100,60,38,1175565,0.0
100,60,39,1495474,0.0
100,60,40,755156,0.0
100,60,41,1265506,0.0
100,60,42,1183345,0.0
100,60,43,1538242,0.0
100,60,44,1088807,0.0
100,60,45,1260191,0.0
100,60,46,754075,0.0
100,60,47,1154547,0.0
100,60,48,1057689,0.0
100,60,49,1383039,0.0
100,60,50,1178451,0.0
100,60,51,1468314,0.0
100,60,52,1144818,0.0
100,60,53,1675968,0.0
100,60,54,1273335,0.0
100,60,55,1310670,0.0
100,60,56,1263957,0.0
100,60,57,1047594,0.0
100,60,58,730396,0.0
100,60,59,1292470,0.0
100,60,60,982086,0.0
100,60,61,1354430,0.0
100,60,62,1247642,0.0
100,60,63,1193090,0.0
100,60,64,1222243,0.0
100,60,65,1539580,0.0
100,60,66,1387945,0.0
100,60,67,1266455,0.0
100,60,68,1577330,0.0
100,60,69,1262293,0.0
100,60,70,1080041,0.0
100,60,71,1199992,0.0
100,60,72,1364897,0.0
100,60,73,1491965,0.0
100,60,74,1291210,0.0
100,60,75,1256396,0.0
100,60,76,967912,0.0
100,60,77,1001270,0.0
100,60,78,1479039,0.0
100,60,79,1109100,0.0
100,60,80,1304321,0.0
100,60,81,1358725,0.0
100,60,82,944903,0.0
100,60,83,1475751,0.0
100,60,84,1019937,0.0
100,60,85,829477,0.0
100,60,86,1414112,0.0
100,60,87,1546771,0.0
100,60,88,1366702,0.0
100,60,89,1409331,0.0
100,60,90,1066260,0.0
100,60,91,1097706,0.0
100,60,92,1578080,0.0
100,60,93,1509443,0.0
100,60,94,1092874,0.0
100,60,95,1283231,0.0
100,60,96,1541289,0.0
100,60,97,1157416,0.0
100,60,98,1544518,0.0
100,60,99,1431030,0.0
100,60,100,1094211,0.0
100,60,101,909149,0.0
100,60,102,1222712,0.0
100,60,103,1381907,0.0
100,60,104,1242151,0.0
100,60,105,1091943,0.0
100,60,106,1627108,0.0
100,60,107,1415636,0.0
100,60,108,1453572,0.0
100,60,109,1556096,0.0
100,60,110,1096500,0.0
100,60,111,1007737,0.0
100,60,112,1354418,0.0
100,60,113,1010102,0.0
100,60,114,1563491,0.0
100,60,115,1318467,0.0
100,60,116,1589043,0.0
100,60,117,927902,0.0
100,60,118,1313169,0.0
100,60,119,1224255,0.0
100,60,120,824891,0.0
100,60,121,1339377,0.0
100,60,122,1461973,0.0
100,60,123,1092977,0.0
100,60,124,1052002,0.0
100,60,125,1294879,0.0
100,60,126,1071763,0.0
100,60,127,1503410,0.0
100,60,128,1197372,0.0
100,60,129,1613780,0.0
100,60,130,1453278,0.0
100,60,131,1053516,0.0
100,60,132,1345013,0.0
100,60,133,1616038,0.0
100,60,134,1431293,0.0
100,60,135,1798026,0.0
100,60,136,1712816,0.0
100,60,137,1276905,0.0
100,60,138,1750749,0.0
100,60,139,1282144,0.0
100,60,140,1140482,0.0
100,60,141,1195063,0.0
100,60,142,1382582,0.0
100,60,143,1177132,0.0
100,60,144,1320533,0.0
100,60,145,1329114,0.0
100,60,146,1091543,0.0
100,60,147,1491490,0.0
100,60,148,1181885,0.0
100,60,149,1388384,0.0
